0,1,2,3,4,5,6,7,8,9,10,11
1578549600000,139.17000000,139.77000000,138.72000000,139.41000000,12148.23288000,1578553199999,1693036.79471590,5960,6908.21597000,962874.45046170,0
1578553200000,139.40000000,140.23000000,139.23000000,139.93000000,13077.66682000,1578556799999,1829844.06781310,6169,7874.01608000,1101751.52484810,0
1578556800000,139.91000000,140.06000000,139.03000000,139.35000000,8794.50181000,1578560399999,1228213.95640210,5125,4753.05579000,664011.30932660,0
1578560400000,139.34000000,139.35000000,137.99000000,138.28000000,22684.45365000,1578563999999,3141095.15740850,8499,9266.07433000,1283348.66364430,0
1578564000000,138.27000000,139.15000000,137.68000000,138.89000000,14200.31020000,1578567599999,1969701.30844190,5921,6543.28304000,907390.06533810,0
1578567600000,138.87000000,138.88000000,137.75000000,138.24000000,10152.71299000,1578571199999,1403748.25092890,5592,5486.57963000,758617.70527640,0
1578571200000,138.24000000,138.62000000,137.93000000,138.46000000,8019.87670000,1578574799999,1109308.53871040,4650,4402.12423000,608888.93749880,0
1578574800000,138.46000000,138.93000000,138.20000000,138.24000000,11684.54092000,1578578399999,1619390.61542220,5082,6297.78976000,872732.90813210,0
1578578400000,138.26000000,138.66000000,137.75000000,137.81000000,10756.65226000,1578581999999,1487709.84795190,5231,4806.01955000,664902.65441370,0
1578582000000,137.81000000,138.66000000,137.79000000,138.20000000,7752.26675000,1578585599999,1071738.39507610,4855,4438.43309000,613597.32871730,0
1578585600000,138.19000000,138.49000000,135.30000000,135.92000000,35923.30995000,1578589199999,4902681.56976910,12362,15025.34548000,2049619.41969640,0
1578589200000,135.91000000,136.42000000,135.60000000,136.04000000,19806.32870000,1578592799999,2693828.14929130,7526,9508.11080000,1293078.29887470,0
1578592800000,136.04000000,136.32000000,135.66000000,135.93000000,9925.73244000,1578596399999,1349746.23584520,4333,5174.87223000,703678.11948520,0
1578596400000,135.92000000,138.06000000,135.86000000,137.54000000,20574.38421000,1578599999999,2820062.44212480,7003,10099.22134000,1384725.60563170,0
1578600000000,137.52000000,139.33000000,137.31000000,137.75000000,46642.30602000,1578603599999,6457869.17373780,13828,21679.91880000,3002533.63118610,0
1578603600000,137.73000000,137.89000000,136.63000000,136.99000000,17218.50048000,1578607199999,2364051.00796800,6475,8636.62358000,1185618.77526150,0
1578607200000,136.99000000,138.06000000,136.80000000,137.63000000,10167.28397000,1578610799999,1396602.39047090,4832,6530.52518000,897319.62626120,0
1578610800000,137.63000000,138.47000000,136.06000000,137.74000000,17664.79933000,1578614399999,2426884.76601570,6352,10542.41928000,1447954.97767930,0
1578614400000,137.73000000,137.98000000,137.05000000,137.16000000,9709.52399000,1578617999999,1335629.02383270,4400,5970.07657000,821406.95346340,0
1578618000000,137.17000000,137.42000000,136.72000000,136.90000000,5651.20419000,1578621599999,774280.88961190,3802,3332.96606000,456669.15084650,0
1578621600000,136.91000000,137.18000000,136.42000000,136.54000000,7727.91107000,1578625199999,1057383.56383060,3955,4733.44817000,647740.14421190,0
1578625200000,136.55000000,136.98000000,136.32000000,136.98000000,8204.96574000,1578628799999,1121592.71843820,4530,4190.70035000,572905.44712680,0
1578628800000,136.99000000,137.14000000,136.02000000,136.40000000,8244.33068000,1578632399999,1125278.70701870,4232,4193.96772000,572661.63329560,0
1578632400000,136.37000000,136.47000000,135.32000000,135.78000000,11173.77625000,1578635999999,1519627.43666610,4736,4926.32271000,669893.51966000,0
1578636000000,135.81000000,136.73000000,135.69000000,136.62000000,13302.71655000,1578639599999,1812355.42130940,6186,8141.33977000,1109292.77913260,0
1578639600000,136.60000000,136.68000000,136.17000000,136.63000000,6676.59405000,1578643199999,910826.22765630,3830,4156.31289000,566998.43059570,0
1578643200000,136.62000000,136.64000000,135.49000000,136.06000000,10714.91578000,1578646799999,1456445.66030450,5004,4868.48855000,661752.16501920,0
1578646800000,136.06000000,136.40000000,135.79000000,136.02000000,11143.16559000,1578650399999,1516812.59832910,4749,6754.96224000,919350.59708220,0
1578650400000,136.04000000,136.82000000,135.34000000,136.82000000,16882.53094000,1578653999999,2298007.18908690,6885,8049.69968000,1095924.38023090,0
1578654000000,136.82000000,139.03000000,136.77000000,138.43000000,31743.20849000,1578657599999,4380826.57921670,11442,16973.18032000,2342206.19976560,0
1578657600000,138.42000000,139.88000000,138.05000000,139.86000000,18913.11740000,1578661199999,2628476.72842210,7857,9168.84650000,1274936.77201910,0
1578661200000,139.83000000,139.95000000,138.70000000,138.78000000,16366.80382000,1578664799999,2283233.49930910,7411,8119.02011000,1132943.55524280,0
1578664800000,138.76000000,140.29000000,138.65000000,140.22000000,22059.08327000,1578668399999,3078142.28526810,8476,12577.46187000,1755325.34274870,0
1578668400000,140.24000000,143.00000000,139.84000000,142.51000000,42427.16682000,1578671999999,6006137.56011790,14139,21555.25336000,3052011.29418390,0
1578672000000,142.53000000,143.62000000,140.75000000,141.10000000,43218.10930000,1578675599999,6136261.98071840,14630,21785.78752000,3092933.33083110,0
1578675600000,141.10000000,142.04000000,140.62000000,141.99000000,17667.36001000,1578679199999,2493555.70200950,7051,8578.31253000,1210789.20778600,0
1578679200000,141.98000000,145.17000000,141.98000000,142.64000000,44568.43173000,1578682799999,6406095.82582910,14296,23403.61857000,3362841.72485230,0
1578682800000,142.64000000,144.70000000,142.40000000,143.42000000,22752.04714000,1578686399999,3264147.07430160,9435,12386.04924000,1776722.66296900,0
1578686400000,143.42000000,144.04000000,143.06000000,143.21000000,10825.80028000,1578689999999,1554291.24775950,5356,4452.39416000,639102.95669110,0
1578690000000,143.19000000,143.90000000,142.64000000,142.88000000,10474.43090000,1578693599999,1499973.38473260,5249,4569.64921000,654721.78747980,0
1578693600000,142.89000000,143.10000000,141.60000000,142.88000000,6732.22459000,1578697199999,958669.47639880,4428,3007.54551000,428336.72953670,0
1578697200000,142.92000000,145.00000000,142.63000000,144.84000000,12224.17649000,1578700799999,1759474.78251440,5234,6500.00132000,935869.02613170,0
1578700800000,144.83000000,144.90000000,143.24000000,143.55000000,14813.47494000,1578704399999,2131421.42541640,6332,5765.70073000,829523.30562840,0
1578704400000,143.56000000,145.33000000,143.51000000,144.14000000,23913.63931000,1578707999999,3461386.30652650,8420,14566.59738000,2109196.78368880,0
1578708000000,144.15000000,144.50000000,143.32000000,143.85000000,12184.59213000,1578711599999,1752824.13013480,5589,5266.93918000,757829.61680640,0
1578711600000,143.84000000,143.87000000,142.80000000,143.47000000,9694.13301000,1578715199999,1388720.94543850,5358,4519.14998000,647408.14876320,0
1578715200000,143.47000000,144.05000000,142.82000000,143.20000000,6921.80782000,1578718799999,992109.54220110,4316,3347.20598000,479892.03200150,0
1578718800000,143.20000000,143.20000000,142.20000000,142.89000000,8562.37493000,1578722399999,1221010.56805390,4742,3452.88454000,492454.64379920,0
1578722400000,142.90000000,143.60000000,142.09000000,142.89000000,10331.48125000,1578725999999,1475204.12661030,4747,4370.36231000,624174.83188850,0
1578726000000,142.88000000,143.80000000,142.76000000,142.93000000,14563.75914000,1578729599999,2088146.27911000,5404,6600.05451000,946431.97721290,0
1578729600000,142.93000000,143.39000000,142.53000000,142.75000000,9212.42225000,1578733199999,1317349.70411330,5378,5624.24605000,804423.70962080,0
1578733200000,142.75000000,144.00000000,142.69000000,143.79000000,13258.51535000,1578736799999,1904114.32657800,5875,9216.04264000,1323605.00587850,0
1578736800000,143.77000000,143.79000000,142.75000000,142.89000000,13706.11088000,1578740399999,1963911.49989860,6014,7548.19883000,1081884.66641330,0
1578740400000,142.90000000,143.33000000,142.36000000,142.63000000,11748.76348000,1578743999999,1677648.58988790,5093,4934.16864000,704740.96375120,0
1578744000000,142.63000000,142.94000000,142.10000000,142.71000000,5180.67862000,1578747599999,738480.41639990,3685,2271.20673000,323841.24634390,0
1578747600000,142.71000000,143.69000000,142.50000000,143.55000000,8592.37093000,1578751199999,1229914.06563370,4987,5733.65384000,820847.76951790,0
1578751200000,143.55000000,143.72000000,142.53000000,142.54000000,11918.92787000,1578754799999,1706115.89866780,5242,6416.21912000,919243.58050730,0
1578754800000,142.58000000,143.62000000,142.36000000,143.41000000,10307.37428000,1578758399999,1474001.88636580,5090,5528.60395000,790789.25014340,0
1578758400000,143.41000000,146.80000000,142.60000000,146.34000000,42796.01436000,1578761999999,6198491.48194000,14696,25285.20065000,3660685.01664480,0
1578762000000,146.40000000,148.05000000,145.78000000,146.53000000,32709.00396000,1578765599999,4807237.46533940,12516,16074.66601000,2363180.41313820,0
1578765600000,146.53000000,147.11000000,145.80000000,146.64000000,12923.15630000,1578769199999,1892753.87947450,6506,6391.75823000,936170.94193360,0
1578769200000,146.66000000,147.11000000,145.84000000,146.29000000,8259.95640000,1578772799999,1210664.72624680,4966,4005.51295000,587107.96498580,0
1578772800000,146.27000000,147.09000000,145.19000000,145.89000000,11781.52643000,1578776399999,1721869.25742840,5894,5108.30685000,746636.95896190,0
1578776400000,145.87000000,147.65000000,143.00000000,143.86000000,30934.79995000,1578779999999,4502074.81786540,11080,13512.64242000,1971108.21031090,0
1578780000000,143.79000000,144.23000000,142.23000000,143.36000000,20039.09933000,1578783599999,2869052.48724950,8296,9512.23659000,1362032.24085810,0
1578783600000,143.36000000,143.40000000,142.31000000,142.38000000,23996.59647000,1578787199999,3424856.73516730,6262,14729.56317000,2101498.65025350,0
1578787200000,142.40000000,143.65000000,141.76000000,143.23000000,19069.12920000,1578790799999,2717964.56253350,6650,7797.55739000,1111831.20625880,0
1578790800000,143.22000000,143.95000000,142.88000000,143.28000000,14120.21344000,1578794399999,2025953.85065610,4620,9585.12335000,1375704.47663400,0
1578794400000,143.28000000,144.50000000,143.03000000,144.10000000,11492.30955000,1578797999999,1654482.45722160,4695,5841.99407000,841057.75595030,0
1578798000000,144.10000000,144.46000000,143.51000000,143.93000000,6139.19900000,1578801599999,883683.04572940,3906,2579.52044000,371260.57202740,0
1578801600000,143.97000000,144.21000000,143.36000000,143.59000000,4608.37486000,1578805199999,662934.93397780,3293,1988.03291000,286059.67059440,0
1578805200000,143.59000000,144.15000000,143.48000000,144.10000000,5655.03547000,1578808799999,813619.08567210,3305,2679.63081000,385578.56669000,0
1578808800000,144.10000000,145.88000000,144.10000000,144.26000000,23757.78825000,1578812399999,3445719.76461030,7429,11668.11869000,1692219.11241130,0
1578812400000,144.25000000,144.92000000,144.24000000,144.54000000,8205.55258000,1578815999999,1186307.72506920,3590,3119.53558000,451022.76086410,0
1578816000000,144.55000000,145.40000000,144.50000000,144.83000000,9116.08466000,1578819599999,1321323.70271800,5145,4465.22223000,647209.95474770,0
1578819600000,144.86000000,145.07000000,144.12000000,144.41000000,6748.69594000,1578823199999,975821.29212280,4309,3226.25621000,466572.66315220,0
1578823200000,144.39000000,144.43000000,143.20000000,143.55000000,11627.31016000,1578826799999,1670813.26100410,5545,5351.86919000,768992.23709830,0
1578826800000,143.51000000,143.80000000,143.30000000,143.48000000,6078.44462000,1578830399999,872546.85237370,4015,3347.24364000,480516.04577660,0
1578830400000,143.48000000,144.21000000,143.36000000,143.67000000,8950.86017000,1578833999999,1286118.80908850,4604,4114.45181000,591284.33477460,0
1578834000000,143.70000000,145.28000000,143.33000000,145.17000000,11179.11562000,1578837599999,1612408.79425790,5454,5846.52596000,843459.98967620,0
1578837600000,145.13000000,145.40000000,143.68000000,144.20000000,11165.36221000,1578841199999,1614448.15243770,5811,5046.70466000,729729.99769490,0
1578841200000,144.19000000,145.17000000,144.11000000,144.92000000,8180.47686000,1578844799999,1183501.46257880,4651,4514.39195000,653180.38569220,0
1578844800000,144.93000000,145.55000000,143.80000000,143.95000000,15130.99407000,1578848399999,2187220.83973100,6553,8236.29736000,1190824.52027840,0
1578848400000,143.95000000,145.61000000,143.57000000,144.18000000,15711.82027000,1578851999999,2269745.10098050,7707,7215.48963000,1042772.55629880,0
1578852000000,144.24000000,144.76000000,144.20000000,144.63000000,7171.97563000,1578855599999,1036809.79414990,3380,2018.20693000,291761.69012690,0
1578855600000,144.64000000,145.00000000,144.28000000,144.46000000,4485.31931000,1578859199999,648775.63030550,3191,1990.38788000,287910.52791140,0
1578859200000,144.46000000,144.93000000,144.39000000,144.74000000,4168.00060000,1578862799999,603259.68377990,2735,2061.52922000,298396.89715720,0
1578862800000,144.74000000,144.84000000,144.31000000,144.43000000,2034.80402000,1578866399999,294373.99259810,2108,1120.14607000,162081.20746370,0
1578866400000,144.40000000,145.49000000,144.37000000,145.43000000,4389.65053000,1578869999999,636904.67465470,3282,2465.77415000,357784.14801810,0
1578870000000,145.44000000,146.60000000,144.72000000,146.54000000,10355.34435000,1578873599999,1508113.35398350,4864,6089.45840000,887375.85187970,0
1578873600000,146.56000000,147.00000000,144.69000000,144.99000000,15627.41136000,1578877199999,2280544.76977340,6609,7538.27586000,1100757.86626390,0
1578877200000,145.01000000,145.44000000,144.90000000,145.31000000,7643.31669000,1578880799999,1109447.40843500,3231,4387.21597000,636922.84007280,0
1578880800000,145.31000000,145.52000000,142.57000000,142.92000000,20305.44113000,1578884399999,2922586.56752880,7303,9437.79495000,1357874.39696080,0
1578884400000,142.95000000,143.88000000,142.59000000,143.38000000,11996.84568000,1578887999999,1718322.03130850,5846,6662.83135000,954293.12328430,0
1578888000000,143.39000000,144.03000000,143.04000000,143.85000000,5803.70533000,1578891599999,832914.70356370,3403,3029.96861000,434879.29461410,0
1578891600000,143.85000000,143.89000000,143.08000000,143.40000000,5109.85033000,1578895199999,732928.45758790,3066,2253.30499000,323194.84846250,0
1578895200000,143.40000000,143.73000000,142.27000000,142.42000000,10192.68534000,1578898799999,1458477.93166900,4331,4895.39363000,700720.49306260,0
1578898800000,142.46000000,143.23000000,142.30000000,142.87000000,8216.14182000,1578902399999,1173861.57144570,3698,3798.60578000,542752.93739630,0
1578902400000,142.88000000,143.64000000,142.54000000,143.62000000,8884.36442000,1578905999999,1271669.33967990,5232,4474.49355000,640396.75461710,0
1578906000000,143.57000000,143.61000000,142.91000000,143.31000000,9593.21339000,1578909599999,1373797.93029990,3683,3282.18784000,470094.33603410,0
1578909600000,143.28000000,144.44000000,143.00000000,143.97000000,14370.83589000,1578913199999,2063485.17648680,5910,7609.79782000,1092660.80811860,0
1578913200000,144.01000000,144.13000000,142.77000000,142.77000000,8257.92672000,1578916799999,1185106.02166960,4640,3219.88579000,462219.94253350,0
1578916800000,142.76000000,143.30000000,142.61000000,143.16000000,10783.61538000,1578920399999,1542131.96134160,6267,4858.29762000,694741.53334750,0
1578920400000,143.16000000,143.74000000,142.82000000,142.93000000,9374.28904000,1578923999999,1342812.72056160,4572,4206.83776000,602763.11125550,0
1578924000000,142.93000000,143.15000000,142.60000000,142.91000000,5448.71405000,1578927599999,778568.79240820,3811,2621.29263000,374559.74421110,0
